,appId,content,sentiment,content_cleaned
83668,fi.suomi.viestit,toimii 😊😊,neutral,toimii 
118867,com.spotify.music,Such a great platform but it has it's problems.,neutral,such great platform but it has it problems 
41250,fi.nordea.mobilebank,Toimiva. Ehkä laajentaa appiin toimintoja.,neutral,toimiva ehkä laajentaa appiin toimintoja 
77887,fi.danskebank.mobilepay,Jep jep.....,neutral,jep jep 
94004,fi.mtvkatsomo,Hyvä uudistus,neutral,hyvä uudistus
85586,fi.elisa.android.ekirja,"Hyvä ja helppokäyttöinen, vanhakin osaa! nyt vain on muuttunut ärsyttäväksi, aukeaa milloin aukeaa, aika kuluu yrityksiin saada toimintaan, ei niinkään lukemiseen, vaikka yriystä on kahden laitteen kanssa!",neutral,hyvä ja helppokäyttöinen vanhakin osaa nyt vain on muuttunut ärsyttäväksi aukeaa milloin aukeaa aika kuluu yrityksiin saada toimintaan ei niinkään lukemiseen vaikka yriystä on kahden laitteen kanssa 
134055,com.spotify.music,Mut Sillee Huono Että Premium maksaa,neutral,mut sillee huono että premium maksaa
127924,com.spotify.music,Tosi mahtava kantsii ladata,neutral,tosi mahtava kantsii ladata
108026,air.fi.yle.pikkukakkonen,Lapset ainaki tykkää,neutral,lapset ainaki tykkää
105317,com.nordnet,Paljon parempi kuin vanha versio. Sormenjälkitunnistus on varsin näppärä.,neutral,paljon parempi kuin vanha versio sormenjälkitunnistus on varsin näppärä 
51960,com.thirdpresence.ruutu,Iha hyvä ärsyttää välil vaa toi ruutu + juttu mut kyl mä tajuun miks se on tos,neutral,iha hyvä ärsyttää välil vaa toi ruutu juttu mut kyl mä tajuun miks se on tos
145924,com.swampsend.maastokartat,Mainio apu maastossa liikkumiseen.,neutral,mainio apu maastossa liikkumiseen 
101977,fi.hs.android,Hyvä perussivusto uutisten seurantaan,neutral,hyvä perussivusto uutisten seurantaan
74695,fi.spankki,Nyt toimii. Kiitos päivityksistä.,neutral,nyt toimii kiitos päivityksistä 
33535,fi.nordea.mobilebank,Toimiva pienen alkukankeuden jälkeen.,neutral,toimiva pienen alkukankeuden jälkeen 
147389,com.swampsend.maastokartat,Ihan hyvä applikaatio. Saa nähdä kuinka kartat päivitetty.,neutral,ihan hyvä applikaatio saa nähdä kuinka kartat päivitetty 
29542,fi.nordea.mobilebank,"Toimiva ja helppokäyttöinen, aina mukana",neutral,toimiva ja helppokäyttöinen aina mukana
128905,com.spotify.music,"Mainostensuunnittelua ei toteutettu hyvin ilmaisversiossa. Mainoksia tulee joka biisin väliin ja häiritsee todella. Olen entinen premium-käyttäjä, muttei ole hetkeen ollut tarvetta sille.",neutral,mainostensuunnittelua ei toteutettu hyvin ilmaisversiossa mainoksia tulee joka biisin väliin ja häiritsee todella olen entinen premium käyttäjä muttei ole hetkeen ollut tarvetta sille 
11981,com.yle.webtv,"""Media ei ole juuri nyt saatavissa..."" Vain ääni kuuluu...  Alkoi toimimaan boottauksella!",neutral, media ei ole juuri nyt saatavissa vain ääni kuuluu alkoi toimimaan boottauksella 
10090,com.yle.webtv,Voi katsoa sitä mitä itse haluaa,neutral,voi katsoa sitä mitä itse haluaa
47251,com.thirdpresence.ruutu,Olisi kiva jos kuvalaatua voisi säädellä ja käyttäminen olisi sujuvampaa.,neutral,olisi kiva jos kuvalaatua voisi säädellä ja käyttäminen olisi sujuvampaa 
140745,com.spotify.music,Aika  jees,neutral,aika jees
87903,fi.op.android.lompsa,Tuntuu olevan aika kelvollinen!,neutral,tuntuu olevan aika kelvollinen 
109805,com.elisa.viihde,Toimii ja kätevä .,neutral,toimii ja kätevä 
28106,fi.nordea.mobilebank,"Toimii hienosti,kun toimii.Aika usein palvelussa toimintahäiriö-- palvelu ei tällä hetkellä käytössä yritä myöhemmin uudestaan.",neutral,toimii hienosti kun toimii aika usein palvelussa toimintahäiriö palvelu ei tällä hetkellä käytössä yritä myöhemmin uudestaan 
124856,com.spotify.music,ihan ok huono puoli on siinä että tulee mainoksia,neutral,ihan ok huono puoli on siinä että tulee mainoksia
85740,fi.elisa.android.ekirja,Hyvä ohjelma äänikirjojen kuunteluun,neutral,hyvä ohjelma äänikirjojen kuunteluun
138227,com.spotify.music,Ihan hyvä yks tähti pois mainosten takia,neutral,ihan hyvä yks tähti pois mainosten takia
32046,fi.nordea.mobilebank,"Mobiilipankki, daa",neutral,mobiilipankki daa
101150,fi.hs.android,"""luvettavuus"" hyvä ja taitto hyvähelppo lukea",neutral, luvettavuus hyvä ja taitto hyvähelppo lukea
41282,fi.nordea.mobilebank,Mukavan helppo ja nopea käyttää,neutral,mukavan helppo ja nopea käyttää
149000,com.appmind.radios.fi,Hyvä juttu,neutral,hyvä juttu
8957,com.yle.webtv,Hyvä mut pätkii välil,neutral,hyvä mut pätkii välil
122482,com.spotify.music,Paras paska,neutral,paras paska
3122,com.droidhang.ad,Good game!,neutral,good game 
121346,com.spotify.music,"Kun laittaa oman soittolistan soimaan, tulee biisejä jotka eivät edes ole soittolistassani. Häiritsevää.",neutral,kun laittaa oman soittolistan soimaan tulee biisejä jotka eivät edes ole soittolistassani häiritsevää 
32085,fi.nordea.mobilebank,jelppo ja nopes,neutral,jelppo ja nopes
52614,com.thirdpresence.ruutu,Onko täällä simpsoneita valikossa?,neutral,onko täällä simpsoneita valikossa 
124661,com.spotify.music,Ihan jees! 👍😄,neutral,ihan jees 
111574,com.elisa.viihde,"Toimiessaan oikein kätevä!   Uusin versio kaipaa tosiaan vakautta. Muutoin hyvin toteutettu kaikin puolin. Hieman erikoista, ettei pyöri  tallenteiden katselu vaikkapa SGS 2:ssa jossa kuiteskin android 4..",neutral,toimiessaan oikein kätevä uusin versio kaipaa tosiaan vakautta muutoin hyvin toteutettu kaikin puolin hieman erikoista ettei pyöri tallenteiden katselu vaikkapa sgs 2 ssa jossa kuiteskin android 4 
15353,com.fsecure.ms.safe,Ol,neutral,ol
34570,fi.nordea.mobilebank,helppo ottaa käyttöön on tarpeeksi yksinkertainen kirjautuminen ja pankin sisälläkin on helppo toimia,neutral,helppo ottaa käyttöön on tarpeeksi yksinkertainen kirjautuminen ja pankin sisälläkin on helppo toimia
97292,fi.mtvkatsomo,Toimi toisella kerralla kun poistin Android web view.n uusimman päivityksen.,neutral,toimi toisella kerralla kun poistin android web view uusimman päivityksen 
34523,fi.nordea.mobilebank,"Toimii ihan riittävän hyvin. Välillä on jotain yhteys ongelmia, mutta ei kai se, niin iso juttu ole. 🙄",neutral,toimii ihan riittävän hyvin välillä on jotain yhteys ongelmia mutta ei kai se niin iso juttu ole 
139568,com.spotify.music,ihan kiva!,neutral,ihan kiva 
24205,com.nordea.mobiletoken,Hyvin toimii ei mitään ongelmia,neutral,hyvin toimii ei mitään ongelmia
86296,com.codigames.idle.theme.park.tycoon,Hyvä peli,neutral,hyvä peli
36929,fi.nordea.mobilebank,Kokemukset ovat hyviä toivottavasti myös jatkossa.,neutral,kokemukset ovat hyviä toivottavasti myös jatkossa 
30474,fi.nordea.mobilebank,Helppo käyttää ja nopea,neutral,helppo käyttää ja nopea
32697,fi.nordea.mobilebank,Helppo ja suht nopea,neutral,helppo ja suht nopea
111624,com.elisa.viihde,Hhauska :--)! Tykkään kovasti & suosittelen.,neutral,hhauska tykkään kovasti suosittelen 
116510,com.spotify.music,"Paras käyttökokemus suoratoisto--ohjelmistoista, vaikka toiston laatu on yllättävän hyvä, niin hifi-tasoista striimiä kaipailen",neutral,paras käyttökokemus suoratoisto ohjelmistoista vaikka toiston laatu on yllättävän hyvä niin hifi tasoista striimiä kaipailen
149088,com.appmind.radios.fi,😘,neutral, 
124611,com.spotify.music,Paljon hyviä  kappaleita.,neutral,paljon hyviä kappaleita 
80528,fi.iltasanomat,Toimii hyvin selkeesti,neutral,toimii hyvin selkeesti
5372,com.yle.webtv,Ihan hyä,neutral,ihan hyä
11285,com.yle.webtv,Silloin kun olen tarvinnut.,neutral,silloin kun olen tarvinnut 
143892,com.swampsend.maastokartat,Ok,neutral,ok
36119,fi.nordea.mobilebank,helppo ja joustava käyttöinen,neutral,helppo ja joustava käyttöinen
40027,fi.nordea.mobilebank,Helppokäyttöinen ...😁,neutral,helppokäyttöinen 
5997,com.yle.webtv,Helppo ja mukava käyttää. Katsomme yleensä elokuvia kuten Kino klassikkoja.,neutral,helppo ja mukava käyttää katsomme yleensä elokuvia kuten kino klassikkoja 
30123,fi.nordea.mobilebank,Välillä heittää pihalle kesken kaiken,neutral,välillä heittää pihalle kesken kaiken
146616,com.swampsend.maastokartat,Toimii oikein hyvin käyttötarkoituksessaan.,neutral,toimii oikein hyvin käyttötarkoituksessaan 
15955,com.fsecure.ms.safe,VAikea poistaa,neutral,vaikea poistaa
60398,fi.iltalehti.iltalehti,kyllä iltasanomat on paljon selvempi ja parempi.,neutral,kyllä iltasanomat on paljon selvempi ja parempi 
31916,fi.nordea.mobilebank,Hyvin toimiva app,neutral,hyvin toimiva app
17517,com.nordea.mobiletoken,"tämänin hyvä palvelu, kiitos!",neutral,tämänin hyvä palvelu kiitos 
30308,fi.nordea.mobilebank,Joskus tökkii mutta nyt parantanut!👍,neutral,joskus tökkii mutta nyt parantanut 
70477,com.myklarnamobile,Sovellus toimii hyvin ja laskut-toiminto myös. Suosittelen laskua sillä olin yhden ainoan kerran maksamassa verkkopankin kautta ja yhteys katkesi kesken tapahtuman. Maksu meni mutta tilaus ei mennyt läpi. Nyt 3 viikkoa myöhemmin ja useamman rahanpalautuspyynnön jälkeen odotan edelleen hyvitystä.. Muuten selkeä ja hyvä sovellus.,neutral,sovellus toimii hyvin ja laskut toiminto myös suosittelen laskua sillä olin yhden ainoan kerran maksamassa verkkopankin kautta ja yhteys katkesi kesken tapahtuman maksu meni mutta tilaus ei mennyt läpi nyt 3 viikkoa myöhemmin ja useamman rahanpalautuspyynnön jälkeen odotan edelleen hyvitystä muuten selkeä ja hyvä sovellus 
77783,fi.danskebank.mobilepay,Hieno juttu rahansiirto kun pojanpoika tuo koronamummille ruokakassin.,neutral,hieno juttu rahansiirto kun pojanpoika tuo koronamummille ruokakassin 
146559,com.swampsend.maastokartat,Loistava,neutral,loistava
80737,fi.iltasanomat,Toimii ja ihan asiallinen muutenkin,neutral,toimii ja ihan asiallinen muutenkin
15050,com.yle.webtv,juhuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,neutral,juhuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
58984,fi.fmi.mobileweather,Toimii yllättävän hyvin. Olen ollut tyytyväinen tähän.,neutral,toimii yllättävän hyvin olen ollut tyytyväinen tähän 
126182,com.spotify.music,Toimii ja musiikki soi . . .,neutral,toimii ja musiikki soi 
111600,com.elisa.viihde,"Toimii hienosti, eikä ole kaatuillutkaan. Yksityiskohdissa ol isi vielä hiottavaa viiteen tähteen.",neutral,toimii hienosti eikä ole kaatuillutkaan yksityiskohdissa ol isi vielä hiottavaa viiteen tähteen 
100983,fi.hs.android,Monipuolinen ja kriittinen uutislehti. Digilehti selkeä ja helppo.,neutral,monipuolinen ja kriittinen uutislehti digilehti selkeä ja helppo 
127726,com.spotify.music,Muuten hyvä mutta satunnaistoistosta en pidä ollenkaan,neutral,muuten hyvä mutta satunnaistoistosta en pidä ollenkaan
92443,com.harjuconsulting.texttv,Samsung Galaxy S2,neutral,samsung galaxy s2
113796,com.spotify.music,"Tosi hyvä, mutta miksi viimeisimmässä päivityksessä poistettiin ""Ladatut kappaleet"" soittolista?",neutral,tosi hyvä mutta miksi viimeisimmässä päivityksessä poistettiin ladatut kappaleet soittolista 
78027,fi.danskebank.mobilepay,ei huano,neutral,ei huano
6046,com.yle.webtv,Toimii!,neutral,toimii 
107756,air.fi.yle.pikkukakkonen,Paljon huonompi kuin entinen pikkukakkonen,neutral,paljon huonompi kuin entinen pikkukakkonen
146521,com.swampsend.maastokartat,Hyvin toimii :),neutral,hyvin toimii 
28880,fi.nordea.mobilebank,Yleensä toimii hyvin. Helppo käyttää.,neutral,yleensä toimii hyvin helppo käyttää 
140289,com.spotify.music,Iha hyvä 👍,neutral,iha hyvä 
144498,com.swampsend.maastokartat,hyvä,neutral,hyvä
1382,de.orrs.deliveries,Hyvin toimii,neutral,hyvin toimii
109957,com.elisa.viihde,Ei toimi tietokoneella millä sen pitäisi myös toimia,neutral,ei toimi tietokoneella millä sen pitäisi myös toimia
5970,com.yle.webtv,Kimmo,neutral,kimmo
46039,com.thirdpresence.ruutu,Hyvä palvelu ton ruutu plus hommelin vois vaa ottaa pois ku joillai ei oo sitä eikä oo rahaa hankkii sitä,neutral,hyvä palvelu ton ruutu plus hommelin vois vaa ottaa pois ku joillai ei oo sitä eikä oo rahaa hankkii sitä
96412,fi.mtvkatsomo,Ihan hyvä. se oliki joku väliaikane juttu vaa.,neutral,ihan hyvä se oliki joku väliaikane juttu vaa 
245,fi.ekapeli.EkapeliAlku,Peli on hyvä mutta lagaa semisti,neutral,peli on hyvä mutta lagaa semisti
88708,fi.op.android.lompsa,Tosi kätevää kun voi nopeasti tarkistaa saldon missä ja milloin vain. Joskus lataa liian kauan eikä aukea ollenkaan.,neutral,tosi kätevää kun voi nopeasti tarkistaa saldon missä ja milloin vain joskus lataa liian kauan eikä aukea ollenkaan 
12736,com.yle.webtv,ei päivitä ohjelmia vaikka kuinka yrittäisi,neutral,ei päivitä ohjelmia vaikka kuinka yrittäisi
62986,com.fluffyfairygames.idleminertycoon,Suomen kielinen automaatti peli,neutral,suomen kielinen automaatti peli
107498,air.fi.yle.pikkukakkonen,Yks tähti pois koska tässä sovelluksessa kaikki on muuttunu esim. Se hertanmaailma on nyt hertan kirjainkoulu😢😢😢,neutral,yks tähti pois koska tässä sovelluksessa kaikki on muuttunu esim se hertanmaailma on nyt hertan kirjainkoulu 
99839,fi.mtvkatsomo,Mainio,neutral,mainio
93147,fi.mtvkatsomo,Ihan käytettävä. Mut ku kirjaudun sisään nii jonku ajan päästä mun pitää uudestaa kirjautuu,neutral,ihan käytettävä mut ku kirjaudun sisään nii jonku ajan päästä mun pitää uudestaa kirjautuu
36900,fi.nordea.mobilebank,Hyvä. Paljon parempi kuin s pankin vastaava,neutral,hyvä paljon parempi kuin pankin vastaava
135624,com.spotify.music,Tosi hyvä!,neutral,tosi hyvä 
102689,fi.hs.android,"Kaatuu, jos palaa sovellukseen myöhemmin käynnistyksen jälkeen (esim. puhelu, sähköposti tai vain näyttö kiinni jonkin aikaa), muuten toimii moitteettomasti.",neutral,kaatuu jos palaa sovellukseen myöhemmin käynnistyksen jälkeen esim puhelu sähköposti tai vain näyttö kiinni jonkin aikaa muuten toimii moitteettomasti 
28194,fi.nordea.mobilebank,"muuten hyvä mutta heittää joskus ulos kesken maksamisen, ja joutuu kirjautumaan pari kertaa uudelleen ennenkuin maksu onnistuu.",neutral,muuten hyvä mutta heittää joskus ulos kesken maksamisen ja joutuu kirjautumaan pari kertaa uudelleen ennenkuin maksu onnistuu 
82439,fi.yle.ylefiapp,Selkeä uutiskattaus.,neutral,selkeä uutiskattaus 
30211,fi.nordea.mobilebank,Numeronäppäimistö olisi kiva oletusasetus pelkkiä numeroita vaativaan kenttään kirjoitettaessa,neutral,numeronäppäimistö olisi kiva oletusasetus pelkkiä numeroita vaativaan kenttään kirjoitettaessa
101568,fi.hs.android,Toimii kuin junan vessa,neutral,toimii kuin junan vessa
50942,com.thirdpresence.ruutu,"Videot näkyy, mutta mainoksia on liikaa.",neutral,videot näkyy mutta mainoksia on liikaa 
137327,com.spotify.music,"Hyvä, huono oli se että on mainoksia ja ei voi vaihtaa musiikkia sillä tavalla. Ei Oo rahaa ostaa jotain premiumia.",neutral,hyvä huono oli se että on mainoksia ja ei voi vaihtaa musiikkia sillä tavalla ei oo rahaa ostaa jotain premiumia 
133124,com.spotify.music,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,neutral, 
55629,fi.itella.posti.android,Toimitetut paketit kirjautuu sovellukseen vasta vuorokauden kuluttua noutamisesta,neutral,toimitetut paketit kirjautuu sovellukseen vasta vuorokauden kuluttua noutamisesta
24004,com.nordea.mobiletoken,Helpompi kuin se vanha paperi lista,neutral,helpompi kuin se vanha paperi lista
36296,fi.nordea.mobilebank,Tänään ok,neutral,tänään ok
110255,com.elisa.viihde,Hyvin pelaa.😎,neutral,hyvin pelaa 
78552,fi.danskebank.mobilepay,Aina löytyy parannettavaa!,neutral,aina löytyy parannettavaa 
134854,com.spotify.music,Laaja musiikkimaailman .,neutral,laaja musiikkimaailman 
4939,com.yle.webtv,"Joskus aukeaa hitaasti. Lemppari ohjelmani päivä tunnissa näkyy oudosti. Kun kirjoittaa hakuun ""päivä tunnissa"" niin tulee monta vaihtoehtoa. Jaksot merkattu huonosti. Päivämäärä jokaisen jakson nimessä olisi jees. Kokonaisuutena loistava sovellus. Ei oo menny vero rahat hukkaan.",neutral,joskus aukeaa hitaasti lemppari ohjelmani päivä tunnissa näkyy oudosti kun kirjoittaa hakuun päivä tunnissa niin tulee monta vaihtoehtoa jaksot merkattu huonosti päivämäärä jokaisen jakson nimessä olisi jees kokonaisuutena loistava sovellus ei oo menny vero rahat hukkaan 
28693,fi.nordea.mobilebank,helppokäyttöinen ja käyttäjä ystävällinen. En valita,neutral,helppokäyttöinen ja käyttäjä ystävällinen en valita
54621,fi.itella.posti.android,"Harvinaisen toimiva sovellus, suosittelen!",neutral,harvinaisen toimiva sovellus suosittelen 
131189,com.spotify.music,Liikaa mainoksia ei tule sitä musaa mitä haluan,neutral,liikaa mainoksia ei tule sitä musaa mitä haluan
60988,fi.iltalehti.iltalehti,Jee,neutral,jee
89434,fi.digia.suomi112,"Pieni huomio heti. tuo huomautus älä soita turhaan aukeaa joka kerta ja on muutaman sekunnin siinä.. syö ohjelman hyötyä nopean avun saamiseksi, hätätilassa on nopeampi käyttää puhelinta kuin appia.. siksi vain 4 tähteä.",neutral,pieni huomio heti tuo huomautus älä soita turhaan aukeaa joka kerta ja on muutaman sekunnin siinä syö ohjelman hyötyä nopean avun saamiseksi hätätilassa on nopeampi käyttää puhelinta kuin appia siksi vain 4 tähteä 
110788,com.elisa.viihde,Todella harmi kun ei voi katsoa tallennusta kun se ei ole tullut kokonaan vielä tv:stä,neutral,todella harmi kun ei voi katsoa tallennusta kun se ei ole tullut kokonaan vielä tv stä
93607,fi.mtvkatsomo,Ok,neutral,ok
42549,fi.nordea.mobilebank,Toimii hyvin myös tunnuslukusovelluksen kanssa.,neutral,toimii hyvin myös tunnuslukusovelluksen kanssa 
14017,com.yle.webtv,Ets a.K.a Ez,neutral,ets k ez
69383,com.allaboutradio.radiosuomi,Tosi hyvä paitsi radio nova ei toimi vaikka asun lohjalla,neutral,tosi hyvä paitsi radio nova ei toimi vaikka asun lohjalla
4722,com.yle.webtv,Näyttö ei tuu koko näytöks,neutral,näyttö ei tuu koko näytöks
5162,com.yle.webtv,Tieto on luotettavaa olen tyytyväinen kiitos,neutral,tieto on luotettavaa olen tyytyväinen kiitos
28582,fi.nordea.mobilebank,Hemmetin kätevä käyttää! Vielä kun kaikki muutkin nettipankin palvelut saisi mobiiliin niin olisi täydellistä!,neutral,hemmetin kätevä käyttää vielä kun kaikki muutkin nettipankin palvelut saisi mobiiliin niin olisi täydellistä 
143180,com.swampsend.maastokartat,Hyvä metsällä useamman metsästäjän kanssa.,neutral,hyvä metsällä useamman metsästäjän kanssa 
7207,com.yle.webtv,Parempi ku paskaa,neutral,parempi ku paskaa
13429,com.yle.webtv,Hyvä mut joskus suorat lähetykset lagaa,neutral,hyvä mut joskus suorat lähetykset lagaa
140195,com.spotify.music,Tykkään paljon,neutral,tykkään paljon
89637,fi.digia.suomi112,Olisi joskus ollut käyttöä.,neutral,olisi joskus ollut käyttöä 
69141,com.yle.lastenareena,Sexikäs nainen,neutral,sexikäs nainen
135537,com.spotify.music,+ Löytyy paljon musiikkia!                                     - Ei ole musiikkivideoita?,neutral, löytyy paljon musiikkia ei ole musiikkivideoita 
46332,com.thirdpresence.ruutu,Toiminut hyvin.,neutral,toiminut hyvin 
132743,com.spotify.music,Mainokset ottaa päähän eikä jaksais hankkii premiumia,neutral,mainokset ottaa päähän eikä jaksais hankkii premiumia
81458,fi.iltasanomat,"Todella hyvä! Tarpeellinen, eikä lagia.",neutral,todella hyvä tarpeellinen eikä lagia 
129848,com.spotify.music,Hyvä on,neutral,hyvä on
148526,fi.vr.mobile.app,Ok appi,neutral,ok appi
100728,fi.mtvkatsomo,Hyvä  Hyvä,neutral,hyvä hyvä
95856,fi.mtvkatsomo,Miksi ei näy simpsoneita,neutral,miksi ei näy simpsoneita
132415,com.spotify.music,Hyvä. koneella tai tabil parempi,neutral,hyvä koneella tai tabil parempi
143944,com.swampsend.maastokartat,Oikein hyvä,neutral,oikein hyvä
137815,com.spotify.music,En tajuu siis voiko kuunnella ilmaseks tätä vai pitääks aina maksaa,neutral,en tajuu siis voiko kuunnella ilmaseks tätä vai pitääks aina maksaa
6848,com.yle.webtv,"Käytännöllinen palvelu, vanhemmat ihmiset saattavat tarvita käytön ohjausta!",neutral,käytännöllinen palvelu vanhemmat ihmiset saattavat tarvita käytön ohjausta 
137054,com.spotify.music,Huikee,neutral,huikee
47288,com.thirdpresence.ruutu,Mainokset ei näy pelkkä ääni on kurja.,neutral,mainokset ei näy pelkkä ääni on kurja 
128919,com.spotify.music,Musiikin laatu on hyvä ja valikoima kattava. Lyriikat olisi kiva saada suoraan sovellukseen.,neutral,musiikin laatu on hyvä ja valikoima kattava lyriikat olisi kiva saada suoraan sovellukseen 
143635,com.swampsend.maastokartat,käyttö saimaan rannoilla toimii OK,neutral,käyttö saimaan rannoilla toimii ok
87807,fi.op.android.lompsa,Lähimaksu toimii taas..,neutral,lähimaksu toimii taas 
35078,fi.nordea.mobilebank,+Verkkopalkan näkee mobiilista -Käyttöoikeus-rahastoja ei pääse tarkastelemaan mobiilista Muuten 5/5.,neutral, verkkopalkan näkee mobiilista käyttöoikeus rahastoja ei pääse tarkastelemaan mobiilista muuten 5 5 
23091,com.nordea.mobiletoken,Nice,neutral,nice
89049,fi.op.android.lompsa,Toimiva ja nätti sovellus!,neutral,toimiva ja nätti sovellus 
21020,com.nordea.mobiletoken,"Joskus ei toimi, mutta muuten erittäin näppärä.",neutral,joskus ei toimi mutta muuten erittäin näppärä 
126434,com.spotify.music,"no more running feature. Just a standard music player with incredible bad 
search feature. No more reason paying for spotify.",neutral,no more running feature just standard music player with incredible bad search feature no more reason paying for spotify 
142955,com.swampsend.maastokartat,En saa syvyystietoja esiin. Vanhassa versiossa ne löytyivät.,neutral,en saa syvyystietoja esiin vanhassa versiossa ne löytyivät 
24636,com.nordea.mobiletoken,"Nopea, toimiva",neutral,nopea toimiva
73043,fi.spankki,Muuten hyvä ohjelma mutta kun pitäisi kännykällä maksaa jotain niin QR koodi on aika vaikea lukea omalta ruudulta. Siinä jäänyt moni asia maksamatta liikkeellä ollessa.,neutral,muuten hyvä ohjelma mutta kun pitäisi kännykällä maksaa jotain niin qr koodi on aika vaikea lukea omalta ruudulta siinä jäänyt moni asia maksamatta liikkeellä ollessa 
36265,fi.nordea.mobilebank,No hyvä kun mikä..,neutral,no hyvä kun mikä 
16164,com.waze,Toimii mutta syö akkua. Usein kaatuu jos on päällä pitkään.,neutral,toimii mutta syö akkua usein kaatuu jos on päällä pitkään 
28751,fi.nordea.mobilebank,"helppo ja nopea, miinuksena sitä kun ei voi tsllemna/Tulosta tiliote.",neutral,helppo ja nopea miinuksena sitä kun ei voi tsllemna tulosta tiliote 
31137,fi.nordea.mobilebank,Toimii hyvin ja helppo,neutral,toimii hyvin ja helppo
88508,fi.op.android.lompsa,"Sormenjälkitunnistus alkoi taas toimia Android-turvapäivityksen asentumisen jälkeen, ei siis itselläni ollut itse ohjelmasta kiinni.",neutral,sormenjälkitunnistus alkoi taas toimia android turvapäivityksen asentumisen jälkeen ei siis itselläni ollut itse ohjelmasta kiinni 
33003,fi.nordea.mobilebank,Ihan hyvin on minulle tärkeä ok.,neutral,ihan hyvin on minulle tärkeä ok 
27301,com.nordea.mep.npay,Helppo käyttää ja nopea,neutral,helppo käyttää ja nopea
16025,com.fsecure.ms.safe,Vaikuttaa aika hyvältä ja selkeeltä,neutral,vaikuttaa aika hyvältä ja selkeeltä
30980,fi.nordea.mobilebank,On hyvä hoitaa HOMMAT .,neutral,on hyvä hoitaa hommat 
89715,fi.digia.suomi112,Tapeen,neutral,tapeen
50922,com.thirdpresence.ruutu,Yksi tähti lähtee koska liian vähän ohjelmia.,neutral,yksi tähti lähtee koska liian vähän ohjelmia 
111549,com.elisa.viihde,"Nexus 7 ll , muutaman millisekunnin viive äänen ja kuvan syklissä muuten näyttää toimivan	OK kunhan viive korjautuupi, ei viivettä iPad clientissä",neutral,nexus 7 ll muutaman millisekunnin viive äänen ja kuvan syklissä muuten näyttää toimivan ok kunhan viive korjautuupi ei viivettä ipad clientissä
144787,com.swampsend.maastokartat,Hyvä ja käytännöllinen. Kartta ei jostain syystä päivity kaikilta osin.,neutral,hyvä ja käytännöllinen kartta ei jostain syystä päivity kaikilta osin 
78200,fi.danskebank.mobilepay,Kiva sovellus,neutral,kiva sovellus
16273,com.waze,Näppärä,neutral,näppärä
145445,com.swampsend.maastokartat,Olen nyt vesillä ja soves toimii erittäin hyvin.,neutral,olen nyt vesillä ja soves toimii erittäin hyvin 
7939,com.yle.webtv,Ei toimi,neutral,ei toimi
105036,com.nordnet,Toimii hyvin ja on selkeälinjainen käyttää.,neutral,toimii hyvin ja on selkeälinjainen käyttää 
81329,fi.iltasanomat,Nooo jees,neutral,nooo jees
42450,fi.nordea.mobilebank,"Välillä ei pääse, esim. Tänään taas tökki.",neutral,välillä ei pääse esim tänään taas tökki 
32720,fi.nordea.mobilebank,Hyvin on toiminut.,neutral,hyvin on toiminut 
118691,com.spotify.music,"Löytyy vanhoja, sekä uusiakin kappaleita, kun osaa etsiä.",neutral,löytyy vanhoja sekä uusiakin kappaleita kun osaa etsiä 
65485,com.fluffyfairygames.idleminertycoon,Ihan kiva peli.,neutral,ihan kiva peli 
98044,fi.mtvkatsomo,voi katsoa lempi ohjelmia,neutral,voi katsoa lempi ohjelmia
57834,com.saunalahti.oma,Mitä teen ku saldo näyttää olevan nolla euroo mut oon puhunu lähetelly viesti mut kuitenki on nolla euroo,neutral,mitä teen ku saldo näyttää olevan nolla euroo mut oon puhunu lähetelly viesti mut kuitenki on nolla euroo
108776,air.fi.yle.pikkukakkonen,😋,neutral, 
64164,com.fluffyfairygames.idleminertycoon,kiva peli,neutral,kiva peli
21436,com.nordea.mobiletoken,Kohtalaisen hyvin toiminut,neutral,kohtalaisen hyvin toiminut
33723,fi.nordea.mobilebank,Pääosin toimiva. ML,neutral,pääosin toimiva ml
45577,com.gpp.idleconstruction,Tykkään rakennus peleistä,neutral,tykkään rakennus peleistä
37973,fi.nordea.mobilebank,oko,neutral,oko
91756,fi.hsl.app,Toimii yleensä niin kuin pitääkin - luotettava matkakumppani!,neutral,toimii yleensä niin kuin pitääkin luotettava matkakumppani 
33189,fi.nordea.mobilebank,"Kaikki sujuu hyvin, paitsi valtuuttajan sijoitukset, niihin en pääse. Myös oma sijoitusvakuutuksen muutos vaati paljon työtä, ennenkuin onnistui.",neutral,kaikki sujuu hyvin paitsi valtuuttajan sijoitukset niihin en pääse myös oma sijoitusvakuutuksen muutos vaati paljon työtä ennenkuin onnistui 
65861,com.fluffyfairygames.idleminertycoon,Koukuttava,neutral,koukuttava
110142,com.elisa.viihde,Vastaa tarpeita,neutral,vastaa tarpeita
27501,com.nordea.mep.npay,toimii!,neutral,toimii 
